,detection_strategy,detection_feature,detection_results,ground_truth,f1,delay,log_path,padrao_mudanca,tipo_mudanca,perspectiva,log_size,window_size_mode,window_size,window_ref_mode,overlap,sliding_step,margin_error,margin_error_corrected
518,time_series_strategy,cpd_frequency_delta,"[21, 27, 42]","[21, 42]",0.67,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_1000_RIO.csv,RIO,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
519,time_series_strategy,cpd_prob_freq_delta,"[22, 42]","[21, 42]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_1000_RIO.csv,RIO,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
520,time_series_strategy,cramersv_frequency,"[21, 42]","[21, 42]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_1000_RIO.csv,RIO,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
521,threshold_strategy,cramersv_frequency,"[20, 42]","[21, 42]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_1000_RIO.csv,RIO,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
522,time_series_strategy,cpd_average_time_delta,"[19, 24, 42]","[21, 42]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_1000_RIO.csv,RIO,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
523,time_series_strategy,cpd_time_std_delta,"[19, 24, 42]","[21, 42]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_1000_RIO.csv,RIO,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
524,threshold_strategy,gtest_frequency,"[20, 42]","[21, 42]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_1000_RIO.csv,RIO,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
525,time_series_strategy,cpd_frequency_delta,"[21, 26, 40]","[20, 40]",0.67,3.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_1000_rp.csv,rp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
526,time_series_strategy,cpd_prob_freq_delta,"[23, 40]","[20, 40]",1.0,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_1000_rp.csv,rp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
527,time_series_strategy,cramersv_frequency,"[23, 40]","[20, 40]",1.0,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_1000_rp.csv,rp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
528,threshold_strategy,cramersv_frequency,"[20, 40]","[20, 40]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_1000_rp.csv,rp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
529,time_series_strategy,cpd_average_time_delta,"[20, 25, 40]","[20, 40]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_1000_rp.csv,rp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
530,time_series_strategy,cpd_time_std_delta,"[20, 25, 40]","[20, 40]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_1000_rp.csv,rp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
531,threshold_strategy,gtest_frequency,"[21, 40]","[20, 40]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_1000_rp.csv,rp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
532,time_series_strategy,cpd_frequency_delta,"[23, 40]","[20, 40]",1.0,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_1000_sw.csv,sw,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
533,time_series_strategy,cpd_prob_freq_delta,"[23, 40]","[20, 40]",1.0,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_1000_sw.csv,sw,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
534,time_series_strategy,cramersv_frequency,"[22, 40]","[20, 40]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_1000_sw.csv,sw,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
535,threshold_strategy,cramersv_frequency,"[20, 40]","[20, 40]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_1000_sw.csv,sw,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
536,time_series_strategy,cpd_average_time_delta,"[20, 25, 40]","[20, 40]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_1000_sw.csv,sw,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
537,time_series_strategy,cpd_time_std_delta,"[20, 25, 40]","[20, 40]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_1000_sw.csv,sw,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
538,threshold_strategy,gtest_frequency,"[20, 40]","[20, 40]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_1000_sw.csv,sw,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
539,time_series_strategy,cpd_frequency_delta,"[10, 18]","[9, 18]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_cd.csv,cd,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
540,time_series_strategy,cpd_prob_freq_delta,"[11, 18]","[9, 18]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_cd.csv,cd,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
541,time_series_strategy,cramersv_frequency,"[10, 18]","[9, 18]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_cd.csv,cd,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
542,threshold_strategy,cramersv_frequency,"[7, 18]","[9, 18]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_cd.csv,cd,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
543,time_series_strategy,cpd_average_time_delta,"[8, 13, 18]","[9, 18]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_cd.csv,cd,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
544,time_series_strategy,cpd_time_std_delta,"[8, 13, 18]","[9, 18]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_cd.csv,cd,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
545,threshold_strategy,gtest_frequency,"[7, 18]","[9, 18]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_cd.csv,cd,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
546,time_series_strategy,cpd_frequency_delta,"[10, 19]","[9, 19]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_cf.csv,cf,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
547,time_series_strategy,cpd_prob_freq_delta,"[11, 19]","[9, 19]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_cf.csv,cf,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
548,time_series_strategy,cramersv_frequency,"[10, 19]","[9, 19]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_cf.csv,cf,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
549,threshold_strategy,cramersv_frequency,"[7, 19]","[9, 19]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_cf.csv,cf,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
550,time_series_strategy,cpd_average_time_delta,"[8, 13, 19]","[9, 19]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_cf.csv,cf,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
551,time_series_strategy,cpd_time_std_delta,"[8, 13, 19]","[9, 19]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_cf.csv,cf,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
552,threshold_strategy,gtest_frequency,"[7, 19]","[9, 19]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_cf.csv,cf,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
553,time_series_strategy,cpd_frequency_delta,"[10, 19]","[9, 19]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_cp.csv,cp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
554,time_series_strategy,cpd_prob_freq_delta,"[11, 19]","[9, 19]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_cp.csv,cp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
555,time_series_strategy,cramersv_frequency,"[10, 19]","[9, 19]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_cp.csv,cp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
556,threshold_strategy,cramersv_frequency,"[8, 19]","[9, 19]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_cp.csv,cp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
557,time_series_strategy,cpd_average_time_delta,"[8, 13, 19]","[9, 19]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_cp.csv,cp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
558,time_series_strategy,cpd_time_std_delta,"[9, 19]","[9, 19]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_cp.csv,cp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
559,threshold_strategy,gtest_frequency,"[8, 19]","[9, 19]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_cp.csv,cp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
560,time_series_strategy,cpd_frequency_delta,"[10, 19]","[9, 19]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_IOR.csv,IOR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
561,time_series_strategy,cpd_prob_freq_delta,"[11, 19]","[9, 19]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_IOR.csv,IOR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
562,time_series_strategy,cramersv_frequency,"[10, 19]","[9, 19]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_IOR.csv,IOR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
563,threshold_strategy,cramersv_frequency,"[7, 19]","[9, 19]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_IOR.csv,IOR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
564,time_series_strategy,cpd_average_time_delta,"[8, 13, 19]","[9, 19]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_IOR.csv,IOR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
565,time_series_strategy,cpd_time_std_delta,"[8, 13, 19]","[9, 19]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_IOR.csv,IOR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
566,threshold_strategy,gtest_frequency,"[7, 19]","[9, 19]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_IOR.csv,IOR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
567,time_series_strategy,cpd_frequency_delta,"[8, 13, 19]","[9, 19]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_IRO.csv,IRO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
568,time_series_strategy,cpd_prob_freq_delta,"[11, 19]","[9, 19]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_IRO.csv,IRO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
569,time_series_strategy,cramersv_frequency,"[10, 19]","[9, 19]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_IRO.csv,IRO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
570,threshold_strategy,cramersv_frequency,"[7, 19]","[9, 19]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_IRO.csv,IRO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
571,time_series_strategy,cpd_average_time_delta,"[8, 13, 19]","[9, 19]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_IRO.csv,IRO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
572,time_series_strategy,cpd_time_std_delta,"[8, 13, 19]","[9, 19]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_IRO.csv,IRO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
573,threshold_strategy,gtest_frequency,"[7, 19]","[9, 19]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_IRO.csv,IRO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
574,time_series_strategy,cpd_frequency_delta,"[10, 22]","[11, 22]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_lp.csv,lp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
575,time_series_strategy,cpd_prob_freq_delta,"[11, 22]","[11, 22]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_lp.csv,lp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
576,time_series_strategy,cramersv_frequency,"[10, 22]","[11, 22]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_lp.csv,lp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
577,threshold_strategy,cramersv_frequency,"[7, 22]","[11, 22]",1.0,4.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_lp.csv,lp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
578,time_series_strategy,cpd_average_time_delta,"[8, 13, 22]","[11, 22]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_lp.csv,lp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
579,time_series_strategy,cpd_time_std_delta,"[8, 13, 22]","[11, 22]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_lp.csv,lp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
580,threshold_strategy,gtest_frequency,"[7, 22]","[11, 22]",1.0,4.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_lp.csv,lp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
581,time_series_strategy,cpd_frequency_delta,"[10, 23]","[11, 23]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_OIR.csv,OIR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
582,time_series_strategy,cpd_prob_freq_delta,"[11, 23]","[11, 23]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_OIR.csv,OIR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
583,time_series_strategy,cramersv_frequency,"[8, 13, 23]","[11, 23]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_OIR.csv,OIR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
584,threshold_strategy,cramersv_frequency,"[7, 23]","[11, 23]",1.0,4.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_OIR.csv,OIR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
585,time_series_strategy,cpd_average_time_delta,"[8, 13, 23]","[11, 23]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_OIR.csv,OIR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
586,time_series_strategy,cpd_time_std_delta,"[8, 13, 23]","[11, 23]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_OIR.csv,OIR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
587,threshold_strategy,gtest_frequency,"[7, 23]","[11, 23]",1.0,4.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_OIR.csv,OIR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
588,time_series_strategy,cpd_frequency_delta,"[10, 17]","[8, 17]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_pm.csv,pm,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
589,time_series_strategy,cpd_prob_freq_delta,"[11, 17]","[8, 17]",1.0,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_pm.csv,pm,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
590,time_series_strategy,cramersv_frequency,"[10, 17]","[8, 17]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_pm.csv,pm,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
591,threshold_strategy,cramersv_frequency,"[7, 17]","[8, 17]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_pm.csv,pm,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
592,time_series_strategy,cpd_average_time_delta,"[11, 17]","[8, 17]",1.0,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_pm.csv,pm,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
593,time_series_strategy,cpd_time_std_delta,"[8, 17]","[8, 17]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_pm.csv,pm,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
594,threshold_strategy,gtest_frequency,"[7, 17]","[8, 17]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_pm.csv,pm,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
595,time_series_strategy,cpd_frequency_delta,"[13, 19]","[9, 19]",1.0,4.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_RIO.csv,RIO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
596,time_series_strategy,cpd_prob_freq_delta,"[12, 19]","[9, 19]",1.0,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_RIO.csv,RIO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
597,time_series_strategy,cramersv_frequency,"[12, 19]","[9, 19]",1.0,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_RIO.csv,RIO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
598,threshold_strategy,cramersv_frequency,"[11, 19]","[9, 19]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_RIO.csv,RIO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
599,time_series_strategy,cpd_average_time_delta,"[9, 14, 19]","[9, 19]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_RIO.csv,RIO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
600,time_series_strategy,cpd_time_std_delta,"[9, 19]","[9, 19]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_RIO.csv,RIO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
601,threshold_strategy,gtest_frequency,"[11, 19]","[9, 19]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_RIO.csv,RIO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
602,time_series_strategy,cpd_frequency_delta,"[10, 18]","[9, 18]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_rp.csv,rp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
603,time_series_strategy,cpd_prob_freq_delta,"[11, 18]","[9, 18]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_rp.csv,rp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
604,time_series_strategy,cramersv_frequency,"[10, 18]","[9, 18]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_rp.csv,rp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
605,threshold_strategy,cramersv_frequency,"[8, 18]","[9, 18]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_rp.csv,rp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
606,time_series_strategy,cpd_average_time_delta,"[8, 13, 18]","[9, 18]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_rp.csv,rp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
607,time_series_strategy,cpd_time_std_delta,"[8, 13, 18]","[9, 18]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_rp.csv,rp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
608,threshold_strategy,gtest_frequency,"[9, 18]","[9, 18]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_rp.csv,rp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
609,time_series_strategy,cpd_frequency_delta,"[11, 18]","[9, 18]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_sw.csv,sw,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
610,time_series_strategy,cpd_prob_freq_delta,"[11, 18]","[9, 18]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_sw.csv,sw,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
611,time_series_strategy,cramersv_frequency,"[11, 18]","[9, 18]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_sw.csv,sw,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
612,threshold_strategy,cramersv_frequency,"[8, 18]","[9, 18]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_sw.csv,sw,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
613,time_series_strategy,cpd_average_time_delta,"[8, 13, 18]","[9, 18]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_sw.csv,sw,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
614,time_series_strategy,cpd_time_std_delta,"[8, 13, 18]","[9, 18]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_sw.csv,sw,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
615,threshold_strategy,gtest_frequency,"[8, 18]","[9, 18]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise20_500_sw.csv,sw,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
616,time_series_strategy,cpd_frequency_delta,"[11, 16, 26, 31, 38, 43]","[21, 43]",0.33,9.4,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_cd.csv,cd,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
617,time_series_strategy,cpd_prob_freq_delta,"[16, 38, 43]","[21, 43]",0.67,11.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_cd.csv,cd,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
618,time_series_strategy,cramersv_frequency,"[8, 13, 18, 23, 28, 33, 38, 43]","[21, 43]",0.25,8.86,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_cd.csv,cd,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
619,threshold_strategy,cramersv_frequency,[43],"[21, 43]",0.0,,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_cd.csv,cd,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
620,time_series_strategy,cpd_average_time_delta,"[8, 13, 20, 43]","[21, 43]",0.5,7.33,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_cd.csv,cd,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
621,time_series_strategy,cpd_time_std_delta,"[11, 24, 43]","[21, 43]",0.67,6.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_cd.csv,cd,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
